,Content,Category
9728,"Your A/c XXXXXXX6058 is debited through ATM by Rs. 1,000 Total Bal : Rs. 1,655.01 CR  Clr Bal : Rs. 1,655.01 CR 28/10/2017 -- 28/10/17 10:19 - ALB",Update
9729,"Your A/c XXXXXXX6058 is debited through ATM by Rs. 500 Total Bal : Rs. 1,155.01 CR  Clr Bal : Rs. 1,155.01 CR 06/11/2017 -- 06/11/17 21:07 - ALB",Update
9730,"We never ask your Card Number, Expiry Date, CVV,PIN,OTP,Password etc. Don't share these with anyone. Beware of fake emails,SMS & Phone Calls - ALLAHABAD BANK",Update
9731,"EPFO SMS Service.
 Dear Member, Your OTP pin corresponding to OTP id 6898 is 3382.
 Please use this pin to activate your UAN.",Update
9732,"EPFO SMS Service.
UAN Activated
UAN: 100593360172
Password: VHepwM$$*808
Please donot share this password with anybody.",Update
9733,"EPFO SMS Service
 Login idRENU KUMARIYour OTP Pin corresponding to OTP id  5450 is 3414
Enter this pin to change your contact details.",Update
9734,Anil! A welcome offer for you: Get FLAT Rs.300 off on EVERYTHING! Min purchase 600. Coupon - 'IN300S'. Visit http://bsft.io/y/5iclr5,Promotional
9735,Anil! Only For You: Get FLAT Rs.300 off on EVERYTHING! Min purchase 600. Coupon - 'IN300S'. Visit http://bsft.io/y/n1kgni,Promotional
9736,Anil! Shop now and get FLAT Rs.300 off on EVERYTHING! Min purchase 600. Coupon - 'IN90DX'. Visit http://bsft.io/y/vvi5oa,Promotional
9737,Anil! Avail FLAT Rs.300 off on EVERYTHING! Min purchase 599. Coupon - 'IN90DXS'. HURRY! Visit http://bsft.io/y/pxvucn,Promotional
9738,Anil! You get FLAT Rs.300 off on EVERYTHING! Min purchase 600. Coupon - 'IN66TS'. Visit http://bsft.io/y/4y1jxr,Promotional
9739,Dear Customer - Please note that Pepperfry or its employees will never Call/SMS/Email you asking for personal/bank information/or to deposit money into any bank account for promotional rewards. Beware of fraudsters and do not act on such messages.,Promotional
9740,"Dear Customer, Pepperfry or its employees will never Call/SMS/Email asking you for personal bank info or to deposit money into any bank a/c for promotional rewards. Beware of fraudsters and do not act on such messages. Please read data security policy at www.pfry.fyi/safety",Promotional
9741,"Dear Customer, Pepperfry or its employees will never Call/SMS/Email asking you for personal bank info or to deposit money into any bank a/c for promotional rewards. Beware of fraudsters and do not act on such messages. Please read data security policy at www.pfry.fyi/safety",Promotional
9742,"Dear Customer, never ever share your Card number, expiry date, CVV, PIN, OTP, password with anyone. This can be misused. Bank never asks for such details.",Promotional
9743,"Super Hours with Extra 20% OFF
From 7pm-12am
Use Code - SUPER20XHAQ
And Choose from 1.7 lakh+ Styles!
Happy Shopping! www.gs.im/b/?b2qGvgfiiuEPS",Promotional
9744,"Have you used your Rs.200 yet?
It expires at Midnight!
Applicable on ALL styles!
HURRY! Shop NOW! www.gs.im/b/?9Clku3Xg9mWJD",Promotional
9745,"Enjoy Super Hours 
with EXTRA 20% OFF 
On 1.7 Lakh+ Styles! 
Ends Midnight! 
Code: SUPER20XHAQ 
Happy Shopping! www.gs.im/b/?mrH208ClVc0xG",Promotional
9746,"Super Hours with Extra 20% OFF
From 8pm-12am
Use Code - SUPER20JTKD
And Choose from 1.7 lakh+ Styles!
Happy Shopping! www.gs.im/b/?mzYhSKkAsr52K",Promotional
9747,"We've Credited Rs.200 
in your Myntra Account!
Applicable on ALL Styles!
+ FREE Shipping
Ends at 3pm, Today! 
Shop Now
http://smsd.in/j4mhJrWD",Promotional
9748,"Hey, 
Happy Hours :Get your fave Dresses @ Extra 15% OFF
+ FREE Shipping
9am-12noon!
Use Code:HHSUN1QKDS
Shop Now
http://smsd.in/jCZTCuJF",Promotional
9749,"Rs.200 has been credited to you!
Use it at the Let's Go Cashless Sale! 
Applicable on ALL STYLES
Expires 4pm,Today!
Shop Now!
http://smsd.in/jEznGlqt",Promotional
9750,"Here's Rs.300 for you! 
Only at the Let's Go Cashless SALE!
Get Free Shipping +10% HDFC Instant Discount
7PM-Midnight
Shop Now!
http://smsd.in/jFDCZcYx",Promotional
9751,"Hi, 
Happy Hour: Free Shipping + Extra 15% OFF
on Miss Chase
From 9am-12pm
Use Code:HHSUN1QKDS
http://smsd.in/jPjdUbbJ",Promotional
9752,"Exchange. Earn. UPGRADE.
Exchange unwanted items & earn Myntra Points to shop new products
@ Myntra Fashion Upgrade, 21-24 Nov!
http://smsd.in/jYsFtb1V",Promotional
9753,"Myntra Fashion Upgrade starts Midnight! 
Exchange More to spread more smiles! 
2 lakh+ have exchanged & earned points! 
Get started!
http://smsd.in/kjyvcOQ5",Promotional
9754,"Exchange old items @ Myntra 
Fashion Upgrade & earn Points 
worth Rs.15k! Your items will go
towards a good cause!
Start NOW!
http://smsd.in/kjVftLsp",Promotional
9755,"Happy Hours: EXTRA 15% OFF!
Shop Fave Miss Chase from 9am-12noon
Code:HHMFU1QKDS
Shop @Myntra Fashion Upgrade!
http://smsd.in/klRjE8qD",Promotional
9756,"Hey! 
Happy Hours with EXTRA 15% OFF 
From 9am-12pm! 
Use Code: HHSUN1DGHS 
Shop the best of Styles, it's a Payday Special!
http://smsd.in/k0ZSOU09",Promotional
9757,"Myntra Beauty Edit is HERE 
Enjoy EXTRA 20% OFF on 
The Best of Beauty! 
Only at India's Biggest Beauty Event 
Shop NOW!
http://smsd.in/k5cWp3lV",Promotional
9758,"We've Credited Rs.200
in your Myntra Account!
Applicable on ALL Styles!
Expires at 4pm, Today!
Shop Now
http://smsd.in/kCNnADf3",Promotional
9759,"Hey!
Happy Hours with EXTRA 15% OFF 
From 9am-12pm!
Use Code: HHSUN1JTDS
Shop the best of Styles!
http://smsd.in/kDjdgAID",Promotional
9760,"Your a/c no. XXXXXXXX6058 is credited by Rs.4,500.00 on 07-12-17 by a/c linked to mobile XXXXXX5471(IMPS Ref no 734116640831)",Update
9761,Aapke Vodafone number par Local&STD Calls¡30p/min tariff pack agle 2 din mein samapt ho raha hai.Spl Ofr Rs51=Unl Loc/STD Vodafone calls+250MB 2G-7din.,Primary
9762,Aapke Vodafone number par Local&STD Calls¡30p/min tariff pack kal samapt ho raha hai.Spl Ofr Rs51=Unl Loc/STD Vodafone calls+250MB 2G-7din.,Primary
9763,Continue to save!Aapke Vodafone number par Local&STD Calls¡30p/min tariff pack jald hi  samapt ho raha hai.Spl Ofr 177=Unl Loc/STD+1GB 4G/3G or Unl 2G-28din.T&C,Primary
9764,"ਪਿਆਰੇ ਗਾਹਕ, ਤੁਹਾਡੀ ਕਿਸ਼ਤ ਰੁਪਏ 1865521/- ਜੋ ਕਿ ਲੋਨ ਨੰ. 3348 ਲਈ ਤਾਰੀਖ 08/09/2017 ਨੂੰ ਬਕਾਯਾ ਹੈ| ਕਿਰਪਾ ਕਰਕੇ ਆਪਣੇ ਬੈਂਕ ਖਾਤੇ ਵਿਚ ਬਕਾਇਆ ਰੱਖੋ| ਟੀਮ ਹੀਰੋ ਫਿਨਕੋਪ",Update
9765,"ਪਿਆਰੇ ਗਾਹਕ, ਤੁਹਾਡੀ ਕਿਸ਼ਤ ਰੁਪਏ 3348/- ਜੋ ਕਿ ਲੋਨ ਨੰ. 1865521 ਲਈ ਤਾਰੀਖ 8/10/17 ਨੂੰ ਬਕਾਯਾ ਹੈ| ਕਿਰਪਾ ਕਰਕੇ ਆਪਣੇ ਬੈਂਕ ਖਾਤੇ ਵਿਚ ਬਕਾਇਆ ਰੱਖੋ|HFCL",Update
9766,"ਪਿਆਰੇ ਗਾਹਕ, ਤੁਹਾਡੀ ਕਿਸ਼ਤ ਰੁਪਏ 3348/- ਜੋ ਕਿ ਲੋਨ ਨੰ. 1865521 ਲਈ ਤਾਰੀਖ 8.11.17 ਨੂੰ ਬਕਾਯਾ ਹੈ| ਕਿਰਪਾ ਕਰਕੇ ਆਪਣੇ ਬੈਂਕ ਖਾਤੇ ਵਿਚ ਬਕਾਇਆ ਰੱਖੋ|HFCL",Update
9767,"प्रिये ग्राहक, आपके लोन नंबर 1865521 की 3348 की किश्त बाउंस हो गयी है | अब आप इसका भुगतान हमारी वेबसाइट www.herofincorp.com पे अपने एटीएम  कार्ड/नेट बैंकिंग के द्वारा कर सकते हैं |",Update
9768,"Dear Sir,Your EMI Rs.3348 has returned unpaid. Click www.herofincorp.com to make the payment for Loan 1865521 & to avoid further penal charges. HFCL",Update
9769,"EMI राशि का भुगतान नहीं हुआ? चिंता न करें, herofin.in/c/Q0n7JMv OR herofin.in/c/QYy8WqZ पर क्लिक करें और एटीएम कार्ड / नेट बैंकिंग के माध्यम से भुगतान करें। HFCL",Update
9770,"Priye Grahak, Aapke Loan No#1865521 per Rs 3348bakaya  hai. Jiska bhugtan aap online https://www.Paynimo.com/pny72BHOB apne ATM card se kar sakte hai.HFCL",Update
9771,"ਪਿਆਰੇ ਗਾਹਕ, ਤੁਹਾਡੀ ਕਿਸ਼ਤ ਰੁਪਏ 3348/- ਜੋ ਕਿ ਲੋਨ ਨੰ. 1865521 ਲਈ ਤਾਰੀਖ 8-Dec-17 ਨੂੰ ਬਕਾਯਾ ਹੈ| ਕਿਰਪਾ ਕਰਕੇ ਆਪਣੇ ਬੈਂਕ ਖਾਤੇ ਵਿਚ ਬਕਾਇਆ ਰੱਖੋ|HFCL",Update
9772,"Pls save the settings sent to you. Incase of code request, enter 1234.To receive settings in future,SMS ALL to 199. To download My Vodafone App,SMS MYVF to 199",Update
9773,"Pls save the settings sent to you. Incase of code request, enter 1234.To receive settings in future,SMS ALL to 199. To download My Vodafone App,SMS MYVF to 199 Default user pin: 1234",Update
9774,"HI! Insert Vodafone SIM in Slot 1 to enjoy Fast Internet Speed.Data usage without data pack will be charged@Standard Rates.To Save, buy a data pack.Dial*111#",Update
9775,"HI! Insert Vodafone SIM in Slot 1 to enjoy Fast Internet Speed.Data usage without data pack will be charged@Standard Rates.To Save, buy a data pack.Dial*111#",Update
9776,"Pls save the settings sent to you. Incase of code request, enter 1234.To receive settings in future,SMS ALL to 199. To download My Vodafone App,SMS MYVF to 199",Update
9777,"Hello, your 2G internet pack is now active & valid till 18.10.2017 23:59:59. You have 100.00 MB in your account, track usage at www.vodafone.in/j1 or dial *111*2*2#",Update
9778,"Hello, your 280.00 MB 3G/4G data pack is now active and valid till 19.10.2017 23:59:59 hrs. Watch AajTak, ZeeTV, Movies & more on Vodafone Play http://bit.ly/2lR3DXQ",Update
9779,"Hi, the validity of your internet pack has expired. Continue to browse at 4p/10Kb.  Buy a data pack from MyVodafone App (www.vodafone.in/a4) or dial *111*6#",Update
9780,"Hi, the validity of your internet pack has expired. Continue to browse at 4p/10Kb.  Buy a data pack from MyVodafone App (www.vodafone.in/a4) or dial *111*6#",Update
9781,"Hello, your 280.00 MB 3G/4G data pack is now active and valid till 31.10.2017 23:59:59 hrs. Watch AajTak, ZeeTV, Movies & more on Vodafone Play http://bit.ly/2lR3DXQ",Update
9782,"Hi, the validity of your internet pack has expired. Continue to browse at 4p/10Kb.  Buy a data pack from MyVodafone App (www.vodafone.in/a4) or dial *111*6#",Update
9783,"Hello, your 2G internet pack is now active & valid till 19.11.2017 23:59:59. You have 100.00 MB in your account, track usage at www.vodafone.in/j1 or dial *111*2*2#",Update
9784,"Hello, your 280.00 MB 3G/4G data pack is now active and valid till 21.11.2017 23:59:59 hrs. Watch AajTak, ZeeTV, Movies & more on Vodafone Play http://bit.ly/2lR3DXQ",Update
9785,"Hi, the validity of your internet pack has expired. Continue to browse at 4p/10Kb.  Buy a data pack from MyVodafone App (www.vodafone.in/a4) or dial *111*6#",Update
9786,"Hi, the validity of your internet pack has expired. Continue to browse at 4p/10Kb.  Buy a data pack from MyVodafone App (www.vodafone.in/a4) or dial *111*6#",Update
9787,"Hello, your 280.00 MB 3G/4G data pack is now active and valid till 05.12.2017 23:59:59 hrs. Watch AajTak, ZeeTV, Movies & more on Vodafone Play http://bit.ly/2lR3DXQ",Update
9788,"Hello, your 860.00 MB 3G/4G data pack is now active and valid till 15.12.2017 23:59:59 hrs. Watch AajTak, ZeeTV, Movies & more on Vodafone Play http://bit.ly/2lR3DXQ",Update
9789,"Hello, your 1440.00 MB 3G/4G data pack is now active and valid till 15.12.2017 23:59:59 hrs. Watch AajTak, ZeeTV, Movies & more on Vodafone Play http://bit.ly/2lR3DXQ",Update
9790,"Introducing the
Autumn/Winter'17 Collection!
New Styles & Trends
by your Fave Brands!
Shop UCB, Roadster, Puma & More
http://smsd.in/iku1xkAD",Promotional
9791,"Buy 1 Get 2 FREE! 
Enjoy MORE, pay LESS! 
Don't miss out! 
Get Shopping!
http://smsd.in/imCvnVml",Promotional
9792,"Get Coupon worth Rs 1000! 
Just Create/Grow Your Myntra Shopping Group! 
Enjoy +Rs.50 for each new member added. www.gs.im/b/?Z3xy5kCf6fdGm",Promotional
9793,"SALE STARTS at MIDNIGHT! 
Get Unbelievable Discounts on 
the Largest Collection EVER! 
PRICE REVEAL at 9pm! 
Wishlist NOW! 
http://smsd.in/iz3k76K9",Promotional
9794,"Rs.200 credited to your Myntra Account!
Applicable on ALL STYLES!
Use it to Shop at the SALE!
Expires at 7 PM, Today
HURRY!
http://smsd.in/i06FfzEd",Promotional
9795,"Enjoy EXTRA 20% OFF at Happy Hours! 
From 9pm-12pm! 
Use Code: HHBIG1QKDS 
Myntra Celebrates Flipkart Big Billion Days! 
Shop Away!
http://smsd.in/i5DndRsT",Promotional
9796,"Super Hours starts EARLY! 
Enjoy EXTRA 20% OFF 
On 1.7 Lakh+ Styles! 
Use Code: SUPER20HDZW
Happy Shopping!
http://smsd.in/iA8Qrujj",Promotional
9797,"We have added Rs.200 in your Myntra Account!
Applicable on ALL STYLES
Expires Tomorrow @Midnight!
HURRY! Shop NOW! www.gs.im/b/?Ijuvgwm1Jqi9T",Promotional
9798,"Minimum Rs.4000 OFF! 
Shop Premium Styles Only at the SALE! 
Hurry! Only for 2 hours!
http://smsd.in/iOEeTNzB",Promotional
9799,"The Fashionotsav Sale starts at Midnight! 
Enjoy 50-80% OFF on your Fave Brands! 
Price Reveal at 6pm!
Start Wishlisting!
http://smsd.in/iRgT56PJ",Promotional
9800,"Rs.200 credited to your Myntra Account! 
Use it @ Fashionotsav Sale
Applicable on ALL STYLES! 
Expires at 3PM, Today 
HURRY!
http://smsd.in/iRZ3s0UD",Promotional
9801,"Happy Hours with Extra 20% OFF!
From 9am-12pm
Code: HHSUN1QKDS
Get your Diwali Shopping done @ Fashionotsav SALE!
Shop NOW!
http://smsd.in/iTnSBsCH",Promotional
9802,"Fashionotsav Sale EXTENDED for TODAY! 
Enjoy Flat 80% OFF 
for the next 2 Hours! 
Shop Best Deals throughout the day!
http://smsd.in/iVRBYaRz",Promotional
9803,"FLASH Sale: Extra 50% OFF
Only at the Myntra Fashion Carnival
Get FREE Shipping on ALL Orders Today
HURRY!!
http://smsd.in/jaNpl3HF",Promotional
9804,"Happy Hours are HERE!
Enjoy Extra 20% OFF
From 9am-12pm!
Use Code:HHSUN1QKDS
Get FREE Shipping on ALL Orders 
Shop Now!
http://smsd.in/iYRkQGJr",Promotional
9805,"Here's your Diwali Treat
Get Rs.300 OFF
+ FREE shipping on All orders 
+ Extra15% Instant Discount with ICICI Cards
Shop Now! www.gs.im/b/?aqzhD1GVkkb0r",Promotional
9806,"Super Hours with Extra 15% OFF
From 7pm-12am
Use Code - SUPER15XHAQ
Get Free Shipping on Your Order!
Happy Shopping! www.gs.im/b/?txalhrInl56bs",Promotional
9807,"Hi, 
Happy Hour: Free Shipping + Extra 15% OFF
on your fave brand
From 9am-12pm
Use Code:HHSUN1QKDS
http://smsd.in/khrvXdd7",Promotional
9808,"Flat 60% OFF + Extra 15% OFF with Myntra Points
On Jack & Jones, Vero moda & ONLY
Shop Bestsellers, Super Weekend Ends Today!
http://smsd.in/kteGILI1",Promotional
9809,OMG! The sale is still on! 200 shop credits on orders of Rs 1199! Free shipping on all your orders! Shop Now! limeroad.com/u/4ad18498,Promotional
9810,"BUY 1 GET 1 FREE on the hottest kaftans on LimeRoad, with FREE shipping & No COD charges! It's the biggest sale of the season! Hurry: limeroad.com/u/0cb63638",Promotional
9811,YOUR ACCOUNT HAS BEEN CREDITED! 200 shop-credits on order of 1199! Free Shipping only for 24Hrs! Shop Now! limeroad.com/u/14aa284e,Promotional
9812,"Dear Customer, Current due amount against Loan App No.1865521 is Rs.3348.00 Click here to pay online:https://www.Paynimo.com/pny72BHOB, Hero Fincorp",Update
9813,"Dear Investor, we acknowledge the receipt of your request for purchase of units in Folio No.  / Application No.   in  SBI Magnum TaxGain Scheme-Reg Gr for Rs. Rs.2,000.00. Processing of the transaction is subject to verification of documents and cheque/DD payment clearance from your bank.-SBIMF",Update
9814,"Your Purchase in  Folio 18634312 in SBI Magnum TaxGain Scheme-Reg Gr for trade date 16-Oct-2017 for value of Rs.2,000.00 at applicable NAV 139.9316 is processed - SBIMF",Update
9815,"Your Statement of Account for recent transaction in Folio No.XXXXX312 with SBI Mutual Fund is available in the below link. Pl. click the below link (valid for 5 days) and enter your PAN in CAPITALS; in case PAN is not registered in the Folio, enter your Folio No to download the Statement of Account. www.camsonline.com/dnldresult.asp?fname=L14mcdsigopm479.pdf - SBIMF",Update
9816,"Dear Investor, Your Folio No. 18634312 has been created in SBI Mutual Fund. Request you to click on https://www.camsonline.com/InvestorServices/COL_InvestorDataCorrection.aspx?RLZwSveXsCEUbe9QS4TfUI3qz%2bwmbvV5PoW1l0k7An0hfmfvQ4IUuLGR2Ls9gtsnZX9dcv98XtoZRKwVqKow3DCAaw%2bqfz4F8ANdkAygvsb2zz87LLWlsiwSJPHXbZuH to verify and update your details - SBIMF",Update
9817,Your SIP instalment of Rs. 2000  in SBI Magnum TaxGain Scheme-Reg Gr under Folio 18634312 is due on 20-11-2017. Please note that the debit instruction would be sent to your bank STATE BANK OF INDIA and your account may be debited on or after the SIP due date - SBIMF,Update
9818,"Your Purchase in Folio 18634312 in SBI Magnum TaxGain Scheme-Reg Gr for 13.798 units and  value of Rs.2,000.00  at NAV of 144.9434 is processed  subject to realization of funds-SBIMF",Update
9819,"ਪਿਆਰੇ ਗਾਹਕ, ਤੁਹਾਡੀ ਕਿਸ਼ਤ ਰੁਪਏ 3348/- ਜੋ ਕਿ ਲੋਨ ਨੰ. 1865521 ਲਈ ਤਾਰੀਖ 08-Sep-2017 ਨੂੰ ਬਕਾਯਾ ਹੈ| ਕਿਰਪਾ ਕਰਕੇ ਆਪਣੇ ਬੈਂਕ ਖਾਤੇ ਵਿਚ ਬਕਾਇਆ ਰੱਖੋ| ਟੀਮ ਹੀਰੋ ਫਿਨਕੋਪ",Promotional
9820,"ਪਿਆਰੇ ਗਾਹਕ, ਤੁਹਾਡੀ ਕਿਸ਼ਤ ਰੁਪਏ 3348/- ਜੋ ਕਿ ਲੋਨ ਨੰ. 1865521 ਲਈ ਤਾਰੀਖ 8.11.17 ਨੂੰ ਬਕਾਯਾ ਹੈ| ਕਿਰਪਾ ਕਰਕੇ ਆਪਣੇ ਬੈਂਕ ਖਾਤੇ ਵਿਚ ਬਕਾਇਆ ਰੱਖੋ|HFCL",Promotional
9821,अब पाईये रु 50 कैश बैक अपने लोन नंबर 1865521 की बॉउंस राशि का भुगतान www.paytm.com के द्वारा  करने पर (T&C Apply) | HFCL,Promotional
